5.468532110091743448e+01,-1.682660550458714965e+01,4.038623853211009873e+01
4.518481459682166701e+01,-2.807239552678045413e+01,4.290935844614479322e+01
3.563532110091743732e+01,-3.584805045871559059e+01,5.118291284403669295e+01
2.851134122287967898e+01,-1.097435897435897800e+01,6.478747534516764972e+01
2.474391201885310920e+01,-2.927729772191668189e+00,6.395129615082481678e+01
1.680334261838440568e+01,-6.341504178272984404e+00,6.924958217270196315e+01
6.065950676213205384e+01,6.387430389817012610e+00,2.957120127287191735e+01
3.119791122715405152e+01,-4.058224543080939384e+01,6.404908616187989878e+01
2.448166089965397418e+01,-4.989169550173009782e+01,6.829065743944636324e+01
1.585319693094629656e+01,-4.682404092071611501e+01,7.388542199488492201e+01
3.980310457516338829e+01,-1.852450980392157476e+01,4.517156862745096646e+00
